gpl,type,organism_ch1,molecule_ch1,label_ch1
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL16770,RNA,Homo sapiens,total RNA,Cy3
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL6247,RNA,Rattus norvegicus,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL570,RNA,Homo sapiens,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL6885,RNA,Mus musculus,total RNA,Biotin
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL4134,RNA,Mus musculus,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL14664,RNA,Danio rerio,total RNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL15621,genomic,Zea mays,genomic DNA,Cy3
GPL17301,SRA,Homo sapiens,total RNA,NA
GPL17301,SRA,Homo sapiens,total RNA,NA
GPL17301,SRA,Homo sapiens,total RNA,NA
GPL17301,SRA,Homo sapiens,total RNA,NA
GPL17301,SRA,Homo sapiens,total RNA,NA
GPL17301,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,genomic DNA,NA
GPL16791,SRA,Homo sapiens,genomic DNA,NA
GPL16791,SRA,Homo sapiens,genomic DNA,NA
GPL16791,SRA,Homo sapiens,genomic DNA,NA
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL18580,SRA,Vitis vinifera,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL7715,RNA,Schizosaccharomyces pombe,total RNA,biotin
GPL13988,SRA,Schizosaccharomyces pombe,total RNA,NA
GPL13988,SRA,Schizosaccharomyces pombe,total RNA,NA
GPL13988,SRA,Schizosaccharomyces pombe,total RNA,NA
GPL13988,SRA,Schizosaccharomyces pombe,total RNA,NA
GPL13988,SRA,Schizosaccharomyces pombe,total RNA,NA
GPL13988,SRA,Schizosaccharomyces pombe,total RNA,NA
GPL13988,SRA,Schizosaccharomyces pombe,total RNA,NA
GPL13988,SRA,Schizosaccharomyces pombe,total RNA,NA
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL18911,RNA,Mus musculus,total RNA,"Cy5,Cy3"
GPL18911,RNA,Mus musculus,total RNA,"Cy5,Cy3"
GPL18911,RNA,Mus musculus,total RNA,"Cy5,Cy3"
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL11002,SRA,Mus musculus,polyA RNA,NA
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL6885,RNA,Mus musculus,total RNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
GPL13304,SRA,Drosophila melanogaster,total RNA,NA
